backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_remaining_time_loss,_runtime,train_next_activity_acc,best_train_next_activity_loss,train_next_time_to_next_event_loss,_timestamp,_wandb.runtime,train_next_activity_loss,best_train_next_time_to_next_event_loss,_step,best_test_next_remaining_time_loss,test_next_activity_acc,train_next_remaining_time_loss,best_train_next_activity_acc,test_next_remaining_time_loss,test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_activity_loss,best_test_next_activity_loss,best_test_next_time_to_next_event_loss,few_shot_k
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,156128285,0.1,1xz047vi,golden-wildflower-80,0.6757239995901836,2528.17321368,0.8438653803617308,0.4049080499509793,0.6674974942603159,1763449845.335379,2528,0.4049080499509793,0.6674974942603159,9,2.197491681556387,0.8094616814412353,0.6757239995901836,0.8438653803617308,3.0476001961700554,1.3737647579651309,0.8094616814412353,0.6061989541757028,0.6061989541757028,1.3737647579651309,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,156128285,0.1,3vlicq2c,gallant-spaceship-81,0.6601337704814428,2520.168191585,0.8412621441818522,0.4218054019402633,0.6597483730684248,1763452460.3611102,2520,0.4218054019402633,0.6597483730684248,9,2.203475568164433,0.7713397197597941,0.6601337704814428,0.8412621441818522,2.203475568164433,1.290454943988484,0.8062982556476981,0.7215717725321535,0.6915422829860342,1.290454943988484,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,78271517,0.1,jibh9t8h,flowing-universe-82,0.6571582337037075,2416.60143676,0.8380974256886665,0.44295383666778776,0.6859264870315117,1763454973.5496247,2416,0.44295383666778776,0.6853789588300493,9,2.2599487036705224,0.7875679153560194,0.6571582337037075,0.8380974256886665,2.5270837848223873,1.3650051213161472,0.7875679153560194,0.72913996251031,0.72913996251031,1.3543765379005683,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,-1,5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,78271517,0.1,9jn5ydox,solar-elevator-83,0.6768644853633192,2401.156141136,0.8401221649396832,0.41822636575117783,0.6798569157202966,1763457484.0245974,2401,0.41822636575117783,0.6798569157202966,9,1.975886728778622,0.748731055190163,0.6768644853633192,0.8401221649396832,2.894044705453279,1.4100746436622889,0.8049935659136402,0.7392250417827844,0.6284777840137618,1.364041551623848,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,414749,0.1,9vswnv3k,helpful-star-84,0.6748138947262056,2292.217786986,0.6812737141204295,0.8741272560149356,0.8654772998545516,1763459864.2330875,2292,0.8741272560149356,0.8654772998545516,9,1.991689660479622,0.3865634829854161,0.6748138947262056,0.6812737141204295,1.991689660479622,1.4986998374743132,0.3865634829854161,1.5255863456205194,1.5255863456205194,1.4986259847361283,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,0,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,414749,0.1,6nqft6sm,driven-dawn-85,,36.530590451,,,,1763460003.3912115,36,,,0,2.2928457235587745,0.002251930225907921,,,2.2928457235587745,1.6136088681998235,0.002251930225907921,5.43814918481523,5.43814918481523,1.6136088681998235,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,42,sum,2614514717,414749,0.1,kou9krfx,toasty-mountain-86,0.5593822558876127,408.9544889,0.4322916666666667,2.288656314214071,0.7405651455822712,1763460498.9990945,409,2.288656314214071,0.7405651455822712,9,1.2403281394979222,0.06366171003717472,0.5593822558876127,0.4322916666666667,2.019683858409017,1.5730749697449506,0.07247283385759222,3.367738392341467,3.367738392341467,1.5521012198862807,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI12,512,5e-05,nep,1,256,lstm,42,sum,2946782237,332440349,0.1,ifhzbdsq,young-waterfall-87,0.8736692381401857,531.875681164,0.4114583333333333,2.070816377798716,1.190093617265423,1763461119.1381454,531,2.070816377798716,0.8882229369288931,9,1.6984161945762448,0.06539533886188162,1.1680683717131617,0.4114583333333333,3.3162758660726173,1.82131549622251,0.06970260223048327,3.576366378063129,3.172658515992354,1.568668852516812,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI12,512,5e-05,nep,1,256,lstm,43,sum,2946782237,332440349,0.1,ruc28fax,vague-silence-88,0.6652251186964145,3358.491882871,0.8044510234291257,0.5191355984996285,0.7311494100172793,1763464567.7781713,3358,0.5191355984996285,0.7311494100172793,9,2.0231486318011367,0.6360987989705462,0.6652251186964145,0.8044510234291257,2.5299379861292963,1.5571813855188652,0.714523162710895,1.0193658209729952,0.8771908064552604,1.4145475904258729,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,156128285,0.1,dqx5ehp8,neat-deluge-89,0.6766453801658542,2515.321614434,0.8427083865040069,0.4091839336735174,0.6702132168549727,1763467266.1232083,2515,0.4091839336735174,0.6702132168549727,9,1.932300708510465,0.764798398627395,0.6766453801658542,0.8427083865040069,2.912432629041148,1.423938241268529,0.7956641406920217,0.6997003624839444,0.6409194727377923,1.3580978026223167,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,156128285,0.1,r5zgalq6,chocolate-blaze-90,0.6626277429863192,2530.558471107,0.8402327599407892,0.4190548538356446,0.654159554373595,1763469972.0915978,2530,0.4190548538356446,0.651869837959382,9,2.0532537148932506,0.7768444380897912,0.6626277429863192,0.8402327599407892,2.454199471236104,1.3319205860077017,0.7839219330855018,0.7482599721811893,0.7370391310215815,1.3158887408850932,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,78271517,0.1,lvo4xmme,genial-disco-91,0.658811193668945,2407.416700759,0.8333418406411107,0.44610824315278136,0.6743163931220169,1763472565.5326836,2407,0.44610824315278136,0.6743163931220169,9,2.125162470365656,0.7718401486988847,0.658811193668945,0.8333418406411107,2.2819987562289827,1.340750477064818,0.7892836717186159,0.7392628729377503,0.7392628729377503,1.3238124874843114,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,-1,5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,78271517,0.1,z0vat644,denim-cosmos-92,0.6733810775680281,2402.165329887,0.839382029163051,0.421405760010694,0.6878026797565054,1763475183.107106,2402,0.421405760010694,0.6878026797565054,9,2.202646306400849,0.7802402058907635,0.6733810775680281,0.839382029163051,2.406715221101784,1.4481827929233604,0.801365456105233,0.6559518324347063,0.59949854606044,1.3440153291957624,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,414749,0.1,iw41p9ez,blooming-terrain-93,0.6805669622379111,2291.048042986,0.6497541388052337,0.9136899050361982,0.8744253655701794,1763477629.249982,2291,0.9136899050361982,0.8744253655701794,9,1.8709116855022103,0.4393587360594795,0.6805669622379111,0.6497541388052337,1.9481903191443883,1.4975384807941594,0.4393587360594795,1.4384872262089945,1.4384872262089945,1.4760007595652456,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,0,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,414749,0.1,rcxvqzzh,usual-thunder-94,,36.538181953,,,,1763477877.5681002,36,,,0,1.2587710148885245,0.0416964541035173,,,1.2587710148885245,3.0699756859983074,0.0416964541035173,4.437554789639419,4.437554789639419,3.0699756859983074,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,43,sum,2614514717,414749,0.1,7wm7p8ty,light-valley-95,0.4600865909208854,408.415604154,0.546875,2.0664299527804055,0.7255769268376753,1763478477.2045803,408,2.0664299527804055,0.7255769268376753,9,1.247559615312592,0.13592007434944237,0.4600865909208854,0.546875,1.406036948455481,1.609370780866918,0.13592007434944237,3.9165224568789982,3.8074818251983142,1.5593955226035878,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI12,512,5e-05,nep,1,256,lstm,43,sum,2946782237,332440349,0.1,4xf4xq9a,avid-violet-96,0.692420489465197,531.803717889,0.59375,1.4616955394546192,1.156015449669212,1763479188.9837189,531,1.4616955394546192,0.9555314963993928,9,1.5006022496942046,0.16074492422076064,0.8137488861878713,0.59375,1.9119814475809196,1.6299947520852736,0.1782241921647126,3.086213387453048,2.789305743947519,1.595746857102618,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI12,512,5e-05,nep,1,256,lstm,44,sum,2946782237,332440349,0.1,dsn2wgm3,dauntless-donkey-97,0.6626694468957592,3375.056334159,0.8182413693362598,0.471837134634114,0.7273554550205644,1763482746.223356,3375,0.4831922167956717,0.7205974783318578,9,1.92875894413894,0.6875536173863311,0.6626694468957592,0.8226991986116073,2.1111304530357766,1.3704902765447364,0.6959358021160995,0.96748387453929,0.9284124182809378,1.320624845809377,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"-1,-2",5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,156128285,0.1,e1feh4qs,stellar-bush-98,0.6771772672243914,2523.871286872,0.8431167372773212,0.41077882970592144,0.6797095630495086,1763485539.1693184,2523,0.41077882970592144,0.6797095630495086,9,2.2023072125065792,0.6350085787818129,0.6806115814774687,0.8431167372773212,2.935454086701211,1.3581579370571426,0.7823670288818988,1.0232368625204054,0.732993274782261,1.3581579370571426,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,"0,1",5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,156128285,0.1,5vsv8pjq,genial-lake-99,0.66025199075681,2526.363791776,0.8406240960985486,0.4174371911472836,0.6514226274197454,1763488246.8792963,2526,0.4174371911472836,0.6514226274197454,9,2.463307762118046,0.7647805261652846,0.66025199075681,0.8411600564885237,2.4849146619762172,1.2775458511927058,0.8128395767800972,0.6947883594017353,0.6780120913543325,1.2775458511927058,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,0,5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,78271517,0.1,rre8xg9k,dandy-elevator-100,0.6571778658456243,2423.848694693,0.8341160056488524,0.4481176442635738,0.6764270428693563,1763490938.1127417,2423,0.4481176442635738,0.6764270428693563,9,2.1636291237647596,0.7921432656562768,0.6571778658456243,0.8341160056488524,2.412676122335172,1.3221396442730706,0.7990062911066629,0.7215843619296712,0.6833353392824569,1.2930004350275914,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,-1,5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,78271517,0.1,rlky804a,stellar-morning-101,0.6754164123315073,2423.990609768,0.8414237830296224,0.4164699689252306,0.6949369925019658,1763493669.0460768,2424,0.4164699689252306,0.6949369925019658,9,2.454914783968929,0.6324528167000286,0.6759961880304408,0.8414237830296224,2.758789594194175,1.4486463568973642,0.7906241063768945,1.385305949026324,0.7103944986990461,1.3631069694594702,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,414749,0.1,dvyn657l,easy-wildflower-102,0.681174252362859,2314.536080558,0.6612134823813656,0.8997655488540395,0.8717946308340402,1763496232.509232,2314,0.8997655488540395,0.8717946308340402,9,2.015926296225903,0.400897197597941,0.681174252362859,0.6612134823813656,2.015926296225903,1.5226884673179513,0.400897197597941,1.500555455019926,1.500555455019926,1.4801518891211376,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,0,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,414749,0.1,1f34lqkd,kind-armadillo-103,,41.517958487,,,,1763496542.4178617,41,,,0,3.4433159025048816,0.02158993422933943,,,3.4433159025048816,3.80706434206244,0.02158993422933943,4.478836291784691,4.478836291784691,3.80706434206244,
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,freeze,,5,2304,BPI12,,5e-05,nep,1,,lstm,44,sum,2614514717,414749,0.1,km5so4af,visionary-flower-104,0.40890628766889375,413.110246339,0.53125,2.1111766695976257,0.3785878667646709,1763497123.9366157,413,2.1111766695976257,0.3785878667646709,9,1.383963216005614,0.05118673148412926,0.40974463894963264,0.53125,1.56855352141745,1.534655632373411,0.0662174721189591,3.8467917791393305,3.4866487030168924,1.513760227329703,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI12,512,5e-05,nep,1,256,lstm,44,sum,2946782237,332440349,0.1,iyo4mcfu,resilient-voice-105,0.8603030977149805,536.658485004,0.4583333333333333,1.88266218205293,0.44177317277838785,1763497887.7003498,536,1.88266218205293,0.44177317277838785,9,1.588704319879059,0.03392193308550186,0.9940973042200008,0.4583333333333333,2.625603093447956,1.8006993923525354,0.05544037746639977,5.1562346022641075,3.2664905457555276,1.7215369239051086,8.0
gemma-2-2b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2304,10,lora,,5,2304,BPI12,512,5e-05,nep,1,256,lstm,45,sum,2946782237,332440349,0.1,wfk4r6vj,ancient-frog-106,0.6718961834849725,3385.302163282,0.8055144369012982,0.5002603602807315,0.7176875947671281,1763501559.0675807,3385,0.5114807462610318,0.7133065127221043,9,2.210766028063167,0.6283957678009723,0.6800713049931747,0.8133241454409338,2.210766028063167,1.453104467402994,0.6503074063482985,1.1736143911382555,1.1379003218660908,1.453104467402994,
